mutation,crossover,selection,elitism,generation,median_fitness
heuristic_mutation,geometric_crossover,tournament_k3,1,79,72650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,80,72900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,81,72900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,82,73400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,83,73400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,84,73400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,85,73400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,86,73400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,87,73400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,88,73400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,89,73800.0
heuristic_mutation,geometric_crossover,tournament_k3,1,90,73800.0
heuristic_mutation,geometric_crossover,tournament_k3,1,91,73800.0
heuristic_mutation,geometric_crossover,tournament_k3,1,92,73850.0
heuristic_mutation,geometric_crossover,tournament_k3,1,93,73850.0
heuristic_mutation,geometric_crossover,tournament_k3,1,94,73850.0
heuristic_mutation,geometric_crossover,tournament_k3,1,95,73850.0
heuristic_mutation,geometric_crossover,tournament_k3,1,96,74000.0
heuristic_mutation,geometric_crossover,tournament_k3,1,97,74000.0
heuristic_mutation,geometric_crossover,tournament_k3,1,98,74000.0
heuristic_mutation,geometric_crossover,tournament_k3,1,99,74000.0
heuristic_mutation,geometric_crossover,tournament_k3,1,100,74000.0
heuristic_mutation,geometric_crossover,tournament_k3,3,1,38300.0
heuristic_mutation,geometric_crossover,tournament_k3,3,2,42650.0
heuristic_mutation,geometric_crossover,tournament_k3,3,3,46350.0
heuristic_mutation,geometric_crossover,tournament_k3,3,4,50100.0
heuristic_mutation,geometric_crossover,tournament_k3,3,5,52450.0
heuristic_mutation,geometric_crossover,tournament_k3,3,6,54750.0
heuristic_mutation,geometric_crossover,tournament_k3,3,7,55750.0
heuristic_mutation,geometric_crossover,tournament_k3,3,8,57800.0
heuristic_mutation,geometric_crossover,tournament_k3,3,9,58550.0
heuristic_mutation,geometric_crossover,tournament_k3,3,10,60150.0
heuristic_mutation,geometric_crossover,tournament_k3,3,11,62250.0
heuristic_mutation,geometric_crossover,tournament_k3,3,12,63000.0
heuristic_mutation,geometric_crossover,tournament_k3,3,13,64400.0
heuristic_mutation,geometric_crossover,tournament_k3,3,14,65000.0
heuristic_mutation,geometric_crossover,tournament_k3,3,15,65450.0
heuristic_mutation,geometric_crossover,tournament_k3,3,16,65650.0
heuristic_mutation,geometric_crossover,tournament_k3,3,17,66650.0
heuristic_mutation,geometric_crossover,tournament_k3,3,18,67050.0
heuristic_mutation,geometric_crossover,tournament_k3,3,19,67450.0
heuristic_mutation,geometric_crossover,tournament_k3,3,20,67500.0
