mutation,crossover,selection,elitism,generation,avg_fitness
swap_mutation,cycle_crossover,ranking_selection,0,16,33396.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,17,33916.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,18,34326.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,19,34830.0
swap_mutation,cycle_crossover,ranking_selection,0,20,35476.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,21,35643.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,22,36226.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,23,36700.0
swap_mutation,cycle_crossover,ranking_selection,0,24,37136.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,25,37443.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,26,38106.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,27,38356.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,28,38770.0
swap_mutation,cycle_crossover,ranking_selection,0,29,38923.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,30,39466.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,31,40166.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,32,40393.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,33,40700.0
swap_mutation,cycle_crossover,ranking_selection,0,34,41250.0
swap_mutation,cycle_crossover,ranking_selection,0,35,41483.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,36,41803.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,37,42410.0
swap_mutation,cycle_crossover,ranking_selection,0,38,42706.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,39,42983.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,40,43416.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,41,43956.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,42,44286.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,43,44426.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,44,44806.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,45,44993.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,46,45466.666666666664
